,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
1787,POR,POR @ SAS,12/02/2018,L,48,116.8,131.0,-14.2,55.6,1.47,18.1,29.3,82.9,53.9,16.8,59.3,63.4,100.5,43.0
1788,HOU,HOU vs. CHI,12/01/2018,W,48,116.3,101.0,15.4,54.8,1.64,16.9,20.0,80.4,52.1,13.5,59.5,62.2,104.0,58.2
1789,CHI,CHI @ HOU,12/01/2018,L,48,101.0,116.3,-15.4,38.5,1.07,11.6,19.6,80.0,47.9,13.5,48.9,53.3,104.0,41.8
1790,CLE,CLE vs. TOR,12/01/2018,L,48,100.0,112.8,-12.8,41.2,1.17,11.1,32.1,79.1,52.5,12.6,41.5,48.0,94.5,40.2
1791,MIN,MIN vs. BOS,12/01/2018,L,48,109.0,116.8,-7.8,51.4,1.19,14.4,26.0,75.6,49.5,16.0,50.6,56.7,100.5,43.2
1792,TOR,TOR @ CLE,12/01/2018,W,48,112.8,100.0,12.8,38.5,1.25,12.7,20.9,67.9,47.5,12.8,53.1,58.2,94.5,59.8
1793,SAC,SAC vs. IND,12/01/2018,W,48,103.7,103.8,0.0,61.0,1.25,17.0,32.1,78.6,52.6,18.7,52.2,54.6,106.5,47.9
1794,WAS,WAS vs. BKN,12/01/2018,W,48,105.2,90.7,14.4,46.3,1.46,15.8,12.5,72.2,46.8,13.4,57.0,58.7,97.0,59.7
1795,DET,DET vs. GSW,12/01/2018,W,48,111.0,101.0,10.0,51.2,1.83,15.5,33.9,77.1,53.3,12.0,50.0,52.0,100.5,49.9
1796,MIL,MIL @ NYK,12/01/2018,L,53,116.5,118.3,-1.7,60.9,1.65,17.8,27.5,82.0,54.5,14.8,58.5,62.2,104.15,51.2
1797,GSW,GSW @ DET,12/01/2018,L,48,101.0,111.0,-10.0,59.0,1.53,17.0,22.9,66.1,46.7,14.9,49.4,54.1,100.5,50.1
1798,NYK,NYK vs. MIL,12/01/2018,W,53,118.3,116.5,1.7,58.8,1.76,19.5,18.0,72.5,45.5,14.8,63.5,64.6,104.15,48.8
1799,BOS,BOS @ MIN,12/01/2018,W,48,116.8,109.0,7.8,75.0,2.14,21.3,24.4,74.0,50.5,13.9,57.1,62.6,100.5,56.8
1800,BKN,BKN @ WAS,12/01/2018,L,48,90.7,105.2,-14.4,63.3,1.0,14.5,27.8,87.5,53.2,19.6,42.0,47.8,97.0,40.3
1801,IND,IND @ SAC,12/01/2018,L,48,103.8,103.7,0.0,74.4,1.28,21.9,21.4,67.9,47.4,23.6,58.5,61.2,106.5,52.1
1802,ORL,ORL @ PHX,11/30/2018,W,48,107.6,92.4,15.2,59.0,1.92,18.3,25.0,76.9,53.1,13.0,52.4,55.0,92.0,59.3
1803,MEM,MEM @ BKN,11/30/2018,W,58,113.9,105.9,8.0,54.0,1.59,17.4,25.9,72.2,49.1,14.8,55.4,59.2,96.41,53.0
1804,LAL,LAL vs. DAL,11/30/2018,W,48,106.5,95.4,11.2,54.8,1.28,16.3,22.9,78.2,52.4,16.8,54.1,57.0,107.5,54.2
1805,OKC,OKC vs. ATL,11/30/2018,W,48,114.8,100.9,13.9,65.2,1.36,20.4,21.4,71.9,50.5,20.4,62.5,65.5,108.0,57.1
1806,CHA,CHA vs. UTA,11/30/2018,L,48,114.4,121.4,-7.0,40.4,2.38,15.0,24.0,80.0,48.9,8.2,54.2,55.1,97.5,43.0
1807,CLE,CLE @ BOS,11/30/2018,L,48,97.9,132.0,-34.0,60.0,1.38,14.4,20.8,67.4,42.9,13.4,43.5,51.4,97.0,33.7
1808,WAS,WAS @ PHI,11/30/2018,L,48,91.6,113.9,-22.3,59.5,1.38,15.7,19.6,65.5,43.0,15.0,44.6,48.8,107.5,38.2
1809,DET,DET vs. CHI,11/30/2018,W,48,109.2,90.7,18.5,58.5,1.85,17.4,32.1,80.4,55.8,13.3,51.6,54.0,97.5,58.2
1810,ATL,ATL @ OKC,11/30/2018,L,48,100.9,114.8,-13.9,60.5,1.24,17.3,28.1,78.6,49.5,19.4,50.5,52.0,108.0,42.9
1811,UTA,UTA @ CHA,11/30/2018,W,48,121.4,114.4,7.0,72.7,2.29,23.4,20.0,76.0,51.1,14.3,65.4,66.9,97.5,57.0
1812,DEN,DEN @ POR,11/30/2018,W,48,118.9,116.7,2.3,70.0,2.33,20.3,30.8,68.2,47.9,12.6,54.0,57.4,95.5,51.0
1813,NOP,NOP @ MIA,11/30/2018,L,48,101.0,107.1,-6.1,71.4,1.56,18.0,29.2,66.7,49.5,16.0,46.3,53.3,99.5,51.5
1814,PHI,PHI vs. WAS,11/30/2018,W,48,113.9,91.6,22.3,65.1,2.33,17.9,34.5,80.4,57.0,11.1,50.0,54.7,107.5,61.8
1815,HOU,HOU @ SAS,11/30/2018,W,48,138.8,107.1,31.6,65.3,5.33,22.2,28.8,75.5,51.5,6.1,61.2,63.7,98.0,61.0
1816,SAS,SAS vs. HOU,11/30/2018,L,48,107.1,138.8,-31.6,61.5,1.85,17.9,24.5,71.2,48.5,13.3,51.2,55.4,98.0,39.0
1817,PHX,PHX vs. ORL,11/30/2018,L,48,92.4,107.6,-15.2,64.7,1.69,17.5,23.1,75.0,46.9,14.1,44.6,47.1,92.0,40.7
1818,POR,POR vs. DEN,11/30/2018,L,48,116.7,118.9,-2.3,42.2,1.36,14.8,31.8,69.2,52.1,14.6,56.5,59.4,95.5,49.0
1819,MIA,MIA vs. NOP,11/30/2018,W,48,107.1,101.0,6.1,55.0,1.69,15.7,33.3,70.8,50.5,13.1,48.9,51.2,99.5,48.5
1820,CHI,CHI @ DET,11/30/2018,L,48,90.7,109.2,-18.5,67.6,1.67,19.1,19.6,67.9,44.2,15.5,44.8,47.7,97.5,41.8
1821,DAL,DAL @ LAL,11/30/2018,L,48,95.4,106.5,-11.2,58.8,1.25,14.3,21.8,77.1,47.6,14.8,45.3,51.0,107.5,45.8
1822,BKN,BKN vs. MEM,11/30/2018,L,58,105.9,113.9,-8.0,61.9,1.37,16.5,27.8,74.1,50.9,16.1,53.2,58.3,96.41,47.0
1823,BOS,BOS vs. CLE,11/30/2018,W,48,132.0,97.9,34.0,61.2,3.0,21.3,32.6,79.2,57.1,10.3,62.5,64.6,97.0,66.3
1824,TOR,TOR vs. GSW,11/29/2018,W,53,122.4,120.8,1.7,53.2,1.67,17.4,29.5,57.4,44.9,14.0,60.6,65.1,96.45,51.5
1825,GSW,GSW @ TOR,11/29/2018,L,53,120.8,122.4,-1.7,54.0,1.8,17.4,42.6,70.5,55.1,14.2,53.9,57.2,96.45,48.5
1826,LAL,LAL vs. IND,11/29/2018,W,48,103.0,95.0,7.9,59.5,1.39,17.9,29.2,70.9,51.5,17.8,52.9,54.1,101.0,54.8
1827,IND,IND @ LAL,11/29/2018,L,48,95.0,103.0,-7.9,71.9,1.35,16.4,29.1,70.8,48.5,16.8,43.0,49.0,101.0,45.2
1828,SAC,SAC vs. LAC,11/29/2018,L,48,118.6,131.7,-13.1,56.5,2.36,17.8,39.2,77.3,56.8,10.8,51.6,56.3,101.5,45.2
1829,LAC,LAC @ SAC,11/29/2018,W,48,131.7,118.6,13.1,50.0,2.5,18.4,22.7,60.8,43.2,9.9,62.2,65.0,101.5,54.8
1830,CHI,CHI @ MIL,11/28/2018,L,48,110.8,113.7,-2.9,70.0,2.55,19.9,22.6,83.3,51.5,10.8,51.1,55.5,102.0,47.2
1831,PHI,PHI vs. NYK,11/28/2018,W,48,113.6,90.1,23.5,72.3,2.13,23.1,26.2,73.8,54.4,15.5,60.9,62.2,102.0,68.9
1832,HOU,HOU vs. DAL,11/28/2018,L,48,114.9,133.3,-18.4,70.0,1.56,19.7,41.2,57.5,48.4,19.1,53.4,55.6,95.0,39.1
1833,NYK,NYK @ PHI,11/28/2018,L,48,90.1,113.6,-23.5,43.8,0.93,10.8,26.2,73.8,45.6,14.9,38.0,44.7,102.0,31.1
1834,MIN,MIN vs. SAS,11/28/2018,W,48,129.3,89.9,39.4,66.0,3.67,22.1,32.7,71.7,52.4,9.1,59.6,60.6,99.0,66.7
1835,OKC,OKC vs. CLE,11/28/2018,W,48,103.1,85.6,17.5,61.0,1.92,18.9,21.3,78.9,52.9,13.4,51.2,54.0,97.0,65.1
1836,PHX,PHX @ LAC,11/28/2018,L,48,97.1,112.7,-15.7,51.3,1.18,14.9,23.5,56.9,40.2,16.7,48.3,51.1,102.0,42.2
1837,ATL,ATL @ CHA,11/28/2018,L,48,87.9,100.0,-12.1,62.5,1.05,13.8,30.6,81.6,53.2,17.8,40.3,45.8,107.5,40.6
1838,BKN,BKN vs. UTA,11/28/2018,L,48,90.1,98.1,-8.0,36.7,0.55,8.5,30.0,75.0,50.0,19.8,41.3,46.3,102.0,39.8
1839,POR,POR vs. ORL,11/28/2018,W,48,118.6,114.3,4.3,64.9,2.0,17.5,30.8,87.5,55.4,12.4,54.7,58.0,97.5,48.4
1840,CLE,CLE @ OKC,11/28/2018,L,48,85.6,103.1,-17.5,57.1,1.43,15.5,21.1,78.7,47.1,14.4,44.4,44.6,97.0,34.9
1841,LAC,LAC vs. PHX,11/28/2018,W,48,112.7,97.1,15.7,52.5,1.0,14.5,43.1,76.5,59.8,20.6,52.9,57.5,102.0,57.8
1842,WAS,WAS @ NOP,11/28/2018,L,48,98.1,116.8,-18.7,63.4,1.63,18.1,20.0,54.9,36.0,15.1,50.0,51.0,106.5,38.4
1843,UTA,UTA @ BKN,11/28/2018,W,48,98.1,90.1,8.0,43.6,0.89,13.0,25.0,70.0,50.0,18.4,53.0,55.3,102.0,60.2
1844,MIL,MIL vs. CHI,11/28/2018,W,48,113.7,110.8,2.9,67.4,2.42,20.9,16.7,77.4,48.5,11.8,56.3,59.5,102.0,52.8
1845,SAS,SAS @ MIN,11/28/2018,L,48,89.9,129.3,-39.4,67.6,1.21,16.8,28.3,67.3,47.6,19.2,43.7,48.0,99.0,33.3
1846,CHA,CHA vs. ATL,11/28/2018,W,48,100.0,87.9,12.1,52.6,1.43,14.6,18.4,69.4,46.8,13.0,48.2,54.4,107.5,59.4
1847,DAL,DAL @ HOU,11/28/2018,W,48,133.3,114.9,18.4,58.7,1.8,19.4,42.5,58.8,51.6,15.6,64.1,67.0,95.0,60.9
1848,NOP,NOP vs. WAS,11/28/2018,W,48,116.8,98.1,18.7,52.2,1.2,15.6,45.1,80.0,64.0,18.7,54.2,58.2,106.5,61.6
1849,ORL,ORL @ POR,11/28/2018,L,48,114.3,118.6,-4.3,66.7,1.87,21.4,12.5,69.2,44.6,15.3,60.5,63.9,97.5,51.6
1850,MEM,MEM vs. TOR,11/27/2018,L,48,121.3,128.4,-7.1,62.8,1.8,20.0,32.6,83.3,53.4,16.0,56.5,60.5,94.5,46.2
1851,PHX,PHX vs. IND,11/27/2018,L,48,107.2,111.2,-4.0,48.8,2.22,15.4,25.5,60.7,43.9,9.3,50.0,52.0,97.5,45.8
1852,DET,DET vs. NYK,11/27/2018,W,48,108.5,102.9,5.6,52.6,1.54,14.8,19.1,75.4,50.0,12.3,51.9,57.6,105.5,57.0
1853,DEN,DEN vs. LAL,11/27/2018,W,48,118.2,85.9,32.3,59.6,2.33,19.3,36.0,82.1,60.4,12.1,53.1,56.5,99.0,68.5
1854,MIA,MIA vs. ATL,11/27/2018,L,48,103.7,105.5,-1.8,55.0,1.1,15.2,27.5,75.0,49.5,18.3,53.4,56.4,109.0,48.0
1855,TOR,TOR @ MEM,11/27/2018,W,48,128.4,121.3,7.1,59.5,1.67,20.0,16.7,67.4,46.6,15.8,73.9,75.0,94.5,53.8
1856,LAL,LAL @ DEN,11/27/2018,L,48,85.9,118.2,-32.3,55.9,1.58,14.8,17.9,64.0,39.6,12.1,42.0,44.8,99.0,31.5
1857,NYK,NYK @ DET,11/27/2018,L,48,102.9,108.5,-5.6,44.4,1.23,11.9,24.6,80.9,50.0,12.4,44.5,51.4,105.5,43.0
1858,ATL,ATL @ MIA,11/27/2018,W,48,105.5,103.7,1.8,57.9,0.92,15.5,25.0,72.5,50.5,22.0,55.0,61.1,109.0,52.0
1859,IND,IND @ PHX,11/27/2018,W,48,111.2,107.2,4.0,65.8,2.08,17.2,39.3,74.5,56.1,12.2,48.3,53.0,97.5,54.2
1860,ORL,ORL @ GSW,11/26/2018,L,48,112.2,117.2,-4.9,70.0,2.55,20.3,23.5,67.4,43.6,11.2,52.2,55.4,98.5,46.0
1861,SAS,SAS @ CHI,11/26/2018,W,48,109.1,109.2,-0.1,64.4,2.9,21.3,18.8,79.6,49.5,10.1,53.8,55.7,98.5,51.7
1862,MIN,MIN @ CLE,11/26/2018,W,48,108.5,102.2,6.4,45.0,2.0,14.5,26.1,70.0,49.0,9.6,51.2,54.0,93.5,54.6
1863,UTA,UTA vs. IND,11/26/2018,L,48,88.0,121.0,-33.0,73.5,1.32,18.4,22.9,78.4,47.1,19.0,46.9,49.7,100.0,34.1
1864,MIL,MIL @ CHA,11/26/2018,L,48,105.9,108.9,-3.0,67.6,1.56,17.9,26.8,84.8,52.9,15.8,50.0,53.9,101.0,47.5
1865,BOS,BOS @ NOP,11/26/2018,W,48,125.3,109.2,16.1,56.3,1.8,18.9,36.0,65.9,50.0,15.2,59.3,61.1,98.5,56.3
1866,WAS,WAS vs. HOU,11/26/2018,W,53,126.2,121.3,4.9,58.0,2.23,19.9,23.3,57.4,42.3,12.1,62.4,65.5,97.36,56.0
1867,HOU,HOU @ WAS,11/26/2018,L,53,121.3,126.2,-4.9,47.8,1.05,14.4,42.6,76.7,57.7,19.4,56.7,60.2,97.36,44.0
1868,NOP,NOP vs. BOS,11/26/2018,L,48,109.2,125.3,-16.1,61.8,0.95,15.7,34.1,64.0,50.0,22.4,51.9,59.6,98.5,43.7
1869,IND,IND @ UTA,11/26/2018,W,48,121.0,88.0,33.0,67.3,2.06,23.4,21.6,77.1,52.9,16.0,63.7,66.1,100.0,65.9
1870,CLE,CLE vs. MIN,11/26/2018,L,48,102.2,108.5,-6.4,66.7,1.41,18.2,30.0,73.9,51.0,18.3,47.7,51.5,93.5,45.4
1871,CHI,CHI vs. SAS,11/26/2018,L,48,109.2,109.1,0.1,54.8,1.92,17.8,20.4,81.3,50.5,12.2,54.4,56.4,98.5,48.3
1872,CHA,CHA vs. MIL,11/26/2018,W,48,108.9,105.9,3.0,55.3,1.91,16.5,15.2,73.2,47.1,10.9,54.9,58.4,101.0,52.5
1873,GSW,GSW vs. ORL,11/26/2018,W,48,117.2,112.2,4.9,51.2,1.4,15.7,32.6,76.5,56.4,15.2,56.5,61.6,98.5,54.0
1874,LAL,LAL vs. ORL,11/25/2018,L,48,101.0,103.8,-2.9,59.5,1.22,16.5,17.4,76.5,48.5,17.5,53.2,56.1,103.5,47.3
1875,PHX,PHX @ DET,11/25/2018,L,48,109.2,119.2,-10.0,52.4,1.29,16.8,25.6,63.6,46.9,17.3,56.1,58.6,98.5,47.2
1876,DET,DET vs. PHX,11/25/2018,W,48,119.2,109.2,10.0,69.8,2.31,20.3,36.4,74.4,53.1,13.1,54.8,56.7,98.5,52.8
1877,NYK,NYK @ MEM,11/25/2018,W,48,108.4,104.3,4.2,50.0,1.7,12.7,38.3,83.0,59.3,10.5,41.8,49.0,94.5,47.7
1878,ATL,ATL vs. CHA,11/25/2018,W,48,119.2,118.3,1.0,68.0,2.27,22.7,26.1,71.2,50.0,14.4,61.7,62.7,104.0,50.4
1879,ORL,ORL @ LAL,11/25/2018,W,48,103.8,101.0,2.9,73.8,2.21,21.1,23.5,82.6,51.5,13.5,51.1,54.5,103.5,52.7
1880,UTA,UTA @ SAC,11/25/2018,W,48,119.8,100.9,18.9,61.2,1.58,19.0,38.3,82.6,60.2,17.1,58.7,62.4,111.0,59.7
1881,MEM,MEM vs. NYK,11/25/2018,L,48,104.3,108.4,-4.2,71.1,3.38,20.8,17.0,61.7,40.7,8.5,50.6,51.9,94.5,52.3
1882,SAC,SAC vs. UTA,11/25/2018,L,48,100.9,119.8,-18.9,50.0,1.18,14.4,17.4,61.7,39.8,15.3,52.4,56.8,111.0,40.3
1883,BKN,BKN vs. PHI,11/25/2018,L,48,125.0,125.7,-0.7,38.0,1.19,14.5,29.3,68.0,50.5,16.0,62.5,64.6,100.5,46.3
1884,PHI,PHI @ BKN,11/25/2018,W,48,125.7,125.0,0.7,63.6,3.11,19.3,32.0,70.7,49.5,8.9,54.9,60.2,100.5,53.7
1885,TOR,TOR vs. MIA,11/25/2018,W,48,122.5,113.9,8.7,53.2,2.27,18.0,31.1,69.5,52.9,10.8,58.3,61.9,101.5,57.8
1886,LAC,LAC @ POR,11/25/2018,W,48,107.2,104.2,3.0,39.5,3.75,12.0,24.6,69.6,46.9,4.1,45.0,49.5,96.5,53.9
1887,MIA,MIA @ TOR,11/25/2018,L,48,113.9,122.5,-8.7,53.8,3.0,15.0,30.5,68.9,47.1,6.9,48.9,52.7,101.5,42.2
1888,POR,POR vs. LAC,11/25/2018,L,48,104.2,107.2,-3.0,42.9,1.5,13.7,30.4,75.4,53.1,12.5,47.4,49.3,96.5,46.1
1889,CHA,CHA @ ATL,11/25/2018,L,48,118.3,119.2,-1.0,73.2,2.5,20.4,28.8,73.9,50.0,11.5,54.3,59.0,104.0,49.6
1890,DAL,DAL vs. BOS,11/24/2018,W,48,115.3,106.1,9.2,64.3,1.69,19.1,32.0,69.6,50.0,16.3,57.5,58.7,98.0,55.3
1891,WAS,WAS vs. NOP,11/24/2018,W,48,112.7,103.6,9.1,58.8,2.0,20.4,15.6,84.0,51.6,13.6,62.2,61.9,110.0,56.9
1892,HOU,HOU @ CLE,11/24/2018,L,48,116.1,127.2,-11.0,48.6,1.13,14.9,25.6,49.0,38.3,17.2,60.1,62.6,92.5,46.2
1893,BOS,BOS @ DAL,11/24/2018,L,48,106.1,115.3,-9.2,46.3,1.06,14.5,30.4,68.0,50.0,18.4,53.5,56.7,98.0,44.7
1894,SAC,SAC @ GSW,11/24/2018,L,48,110.5,112.5,-2.0,66.7,3.5,18.8,26.7,75.5,48.6,7.6,49.0,52.8,104.5,47.3
1895,SAS,SAS @ MIL,11/24/2018,L,48,124.0,129.8,-5.8,55.1,2.7,19.0,23.4,78.6,49.4,9.6,58.7,61.8,104.0,47.3
1896,GSW,GSW vs. SAC,11/24/2018,W,48,112.5,110.5,2.0,68.3,1.87,19.4,24.5,73.3,51.4,14.4,52.3,58.1,104.5,52.7
1897,CHI,CHI @ MIN,11/24/2018,L,48,94.1,109.9,-15.8,68.8,1.47,16.3,20.8,56.5,40.0,14.7,45.7,50.7,101.5,44.4
1898,NOP,NOP @ WAS,11/24/2018,L,48,103.6,112.7,-9.1,53.5,1.44,16.3,16.0,84.4,48.4,14.5,53.9,57.4,110.0,43.1
1899,DEN,DEN @ OKC,11/24/2018,W,48,104.0,98.0,6.0,66.7,1.44,17.6,36.1,65.2,51.5,17.8,46.3,49.7,100.5,56.1
1900,OKC,OKC vs. DEN,11/24/2018,L,48,98.0,104.0,-6.0,59.5,2.2,15.1,34.8,63.9,48.5,10.0,40.3,43.3,100.5,43.9
1901,MIN,MIN vs. CHI,11/24/2018,W,48,109.9,94.1,15.8,52.4,1.57,14.7,43.5,79.2,60.0,13.9,44.2,49.1,101.5,55.6
1902,MIL,MIL vs. SAS,11/24/2018,W,48,129.8,124.0,5.8,61.2,2.31,21.1,21.4,76.6,50.6,12.5,65.7,68.3,104.0,52.7
1903,CLE,CLE vs. HOU,11/24/2018,W,48,127.2,116.1,11.0,34.1,1.07,11.3,51.0,74.4,61.7,15.2,52.8,56.9,92.5,53.8
1904,BOS,BOS @ ATL,11/23/2018,W,48,107.5,90.6,17.0,73.8,1.94,20.8,25.5,82.0,53.5,15.1,53.3,56.9,106.0,60.5
1905,GSW,GSW vs. POR,11/23/2018,W,48,125.0,98.0,27.0,60.4,1.93,20.9,25.0,71.7,53.0,15.0,66.5,67.9,99.5,66.0
1906,DEN,DEN vs. ORL,11/23/2018,W,48,116.7,89.7,27.0,75.0,3.0,22.8,32.0,81.6,56.6,11.5,52.2,55.7,96.5,63.6
1907,POR,POR @ GSW,11/23/2018,L,48,98.0,125.0,-27.0,57.9,1.69,15.9,28.3,75.0,47.0,13.1,45.7,47.2,99.5,34.0
1908,MIN,MIN @ BKN,11/23/2018,W,48,114.3,103.0,11.3,56.8,3.57,18.8,20.4,68.8,44.3,7.1,52.7,56.3,98.5,57.3
1909,BKN,BKN vs. MIN,11/23/2018,L,48,103.0,114.3,-11.3,78.8,1.37,18.6,31.3,79.6,55.7,19.2,50.6,56.4,98.5,42.7
1910,DET,DET vs. HOU,11/23/2018,W,53,112.6,108.8,3.8,45.0,1.29,12.8,39.6,65.5,53.2,13.6,49.4,54.9,92.83,55.5
1911,CHI,CHI vs. MIA,11/23/2018,L,48,90.6,98.1,-7.5,65.7,1.35,15.9,28.8,80.0,53.5,16.0,41.0,46.7,105.5,47.2
1912,NYK,NYK vs. NOP,11/23/2018,W,48,112.9,106.9,6.0,53.7,2.44,16.1,27.5,55.4,43.1,8.9,51.6,55.4,101.5,54.0
1913,MEM,MEM @ LAC,11/23/2018,L,53,98.2,105.7,-7.5,69.0,1.71,19.5,20.4,80.4,50.9,15.6,50.5,53.5,97.36,47.4
1914,SAS,SAS @ IND,11/23/2018,W,48,109.9,100.0,9.9,66.7,1.87,20.0,24.4,72.7,51.0,14.9,56.6,59.3,100.5,53.6
1915,MIA,MIA @ CHI,11/23/2018,W,48,98.1,90.6,7.5,54.1,1.43,14.7,20.0,71.2,46.5,13.3,48.3,51.2,105.5,52.8
1916,LAC,LAC vs. MEM,11/23/2018,W,53,105.7,98.2,7.5,65.0,2.36,18.2,19.6,79.6,49.1,10.4,46.8,52.9,97.36,52.6
1917,PHX,PHX @ MIL,11/23/2018,W,48,111.5,108.6,3.0,46.7,1.91,15.9,15.2,78.0,47.9,10.6,55.0,58.2,104.5,47.8
1918,MIL,MIL vs. PHX,11/23/2018,L,48,108.6,111.5,-3.0,71.4,2.14,20.8,22.0,84.8,52.1,13.3,54.0,56.9,104.5,52.2
1919,HOU,HOU @ DET,11/23/2018,L,53,108.8,112.6,-3.8,53.7,1.57,15.4,34.5,60.4,46.8,13.7,46.9,51.8,92.83,44.5
1920,LAL,LAL vs. UTA,11/23/2018,W,48,87.4,80.6,6.8,27.8,0.42,8.2,19.6,81.5,53.0,23.3,50.0,51.8,103.0,51.6
1921,PHI,PHI vs. CLE,11/23/2018,L,48,120.4,130.1,-9.7,67.5,2.7,21.4,16.2,60.9,41.0,10.8,61.3,64.8,93.0,51.4
1922,CHA,CHA @ OKC,11/23/2018,L,48,101.0,106.9,-5.9,55.8,1.71,17.1,27.5,71.4,50.5,13.6,48.9,51.9,102.5,50.7
1923,OKC,OKC vs. CHA,11/23/2018,W,48,106.9,101.0,5.9,58.5,1.71,16.9,28.6,72.5,49.5,13.7,50.0,52.6,102.5,49.3
1924,ATL,ATL vs. BOS,11/23/2018,L,48,90.6,107.5,-17.0,62.9,1.05,16.1,18.0,74.5,46.5,19.8,46.9,51.2,106.0,39.5
1925,CLE,CLE @ PHI,11/23/2018,W,48,130.1,120.4,9.7,32.7,1.78,12.6,39.1,83.8,59.0,9.7,58.6,60.5,93.0,48.6
1926,UTA,UTA @ LAL,11/23/2018,L,48,80.6,87.4,-6.8,66.7,1.16,16.3,18.5,80.4,47.0,18.4,41.2,44.9,103.0,48.4
1927,ORL,ORL @ DEN,11/23/2018,L,48,89.7,116.7,-27.0,75.0,1.6,18.5,18.4,68.0,43.4,15.5,45.6,49.8,96.5,36.4
1928,WAS,WAS @ TOR,11/23/2018,L,48,105.9,122.5,-16.6,70.0,2.15,18.8,33.3,65.3,47.7,12.9,44.5,49.4,101.5,43.7
1929,TOR,TOR vs. WAS,11/23/2018,W,48,122.5,105.9,16.6,69.6,2.13,21.5,34.7,66.7,52.3,14.7,58.6,61.7,101.5,56.3
1930,NOP,NOP @ NYK,11/23/2018,L,48,106.9,112.9,-6.0,65.0,1.86,16.7,44.6,72.5,56.9,13.7,43.1,47.9,101.5,46.0
1931,IND,IND vs. SAS,11/23/2018,L,48,100.0,109.9,-9.9,67.4,2.58,21.2,27.3,75.6,49.0,12.0,48.0,48.6,100.5,46.4
1932,CHI,CHI vs. PHX,11/21/2018,W,48,119.2,111.5,7.7,60.9,1.65,20.4,13.5,76.0,49.4,16.3,63.6,67.7,104.0,54.0
1933,UTA,UTA vs. SAC,11/21/2018,L,48,111.1,122.7,-11.6,55.3,2.1,15.4,28.1,76.6,50.0,10.1,50.0,54.1,98.0,45.6
1934,SAS,SAS vs. MEM,11/21/2018,L,48,109.6,109.5,0.1,60.0,2.33,16.7,22.9,79.1,49.5,9.6,47.0,54.1,94.5,49.2
1935,OKC,OKC @ GSW,11/21/2018,W,48,119.4,93.1,26.3,56.9,2.9,18.8,36.7,82.7,58.0,9.7,54.2,54.6,102.5,60.4
1936,CLE,CLE vs. LAL,11/21/2018,L,48,109.4,114.7,-5.4,46.2,6.0,13.7,26.6,73.8,45.3,3.1,44.6,48.3,95.5,42.1
1937,DEN,DEN @ MIN,11/21/2018,W,48,105.1,104.1,1.0,69.0,2.07,21.0,23.4,73.9,48.4,14.3,55.1,56.2,97.5,52.1
1938,POR,POR @ MIL,11/21/2018,L,48,92.6,132.4,-39.8,38.2,0.76,9.6,22.6,61.5,40.4,15.7,41.4,47.5,108.0,28.2
1939,BKN,BKN @ DAL,11/21/2018,L,48,114.1,117.8,-3.7,54.8,1.64,16.5,30.9,67.4,46.9,14.1,52.1,54.7,100.0,40.8
1940,MIN,MIN vs. DEN,11/21/2018,L,48,104.1,105.1,-1.0,68.6,1.33,18.2,26.1,76.6,51.6,18.6,50.0,55.8,97.5,47.9
1941,CHA,CHA vs. IND,11/21/2018,W,48,130.9,113.5,17.4,66.7,2.5,22.2,22.2,75.0,51.3,12.4,67.5,70.8,96.5,57.5
1942,HOU,HOU vs. DET,11/21/2018,W,48,126.0,125.3,0.7,45.0,1.2,14.5,21.9,63.3,46.9,15.0,64.6,71.7,99.5,57.0
1943,MEM,MEM @ SAS,11/21/2018,W,48,109.5,109.6,-0.1,53.8,2.33,16.8,20.9,77.1,50.5,9.5,53.1,57.6,94.5,50.8
1944,IND,IND @ CHA,11/21/2018,L,48,113.5,130.9,-17.4,63.4,1.86,19.5,25.0,77.8,48.8,14.6,55.4,59.6,96.5,42.5
1945,BOS,BOS vs. NYK,11/21/2018,L,48,104.8,114.7,-9.9,78.9,3.75,19.5,31.3,74.5,49.5,7.7,44.3,49.1,103.0,49.5
1946,PHX,PHX @ CHI,11/21/2018,L,48,111.5,119.2,-7.7,58.3,2.15,19.6,24.0,86.5,50.6,12.5,54.1,56.6,104.0,46.0
1947,NYK,NYK @ BOS,11/21/2018,W,48,114.7,104.8,9.9,56.8,1.47,18.0,25.5,68.8,50.5,16.7,57.9,60.6,103.0,50.5
1948,PHI,PHI vs. NOP,11/21/2018,W,48,115.2,113.2,2.0,61.4,1.69,18.0,32.7,61.3,47.9,15.2,50.0,55.3,105.5,50.2
1949,NOP,NOP @ PHI,11/21/2018,L,48,113.2,115.2,-2.0,57.1,1.6,15.6,38.7,67.3,52.1,14.2,48.5,53.3,105.5,49.8
1950,ATL,ATL vs. TOR,11/21/2018,L,48,105.9,121.6,-15.7,57.1,2.67,17.8,17.0,57.8,35.7,8.8,50.5,53.5,102.0,42.2
1951,LAL,LAL @ CLE,11/21/2018,W,48,114.7,109.4,5.4,57.5,1.53,17.8,26.2,73.4,54.7,15.8,57.1,60.3,95.5,57.9
1952,GSW,GSW vs. OKC,11/21/2018,L,48,93.1,119.4,-26.3,66.7,1.41,17.8,17.3,63.3,42.0,16.7,47.6,50.8,102.5,39.6
