,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
993,NOH,NOH @ CLE,02/22/2012,W,48,102.3,95.5,6.8,61.1,1.57,16.3,47.3,57.4,52.8,16.1,41.6,45.5,87.5,61.2
994,SAC,SAC @ WAS,02/22/2012,W,48,115.0,107.0,8.0,41.9,1.8,13.0,37.7,63.8,50.0,10.0,46.9,53.3,100.0,54.3
995,IND,IND @ CHA,02/22/2012,W,48,120.0,104.8,15.2,58.8,2.5,15.5,49.1,57.4,53.5,9.4,44.1,51.5,84.5,60.7
996,UTA,UTA @ MIN,02/22/2012,L,48,110.1,112.4,-2.2,64.1,2.78,19.2,35.4,51.9,44.0,10.1,46.5,51.3,89.0,54.5
997,MIN,MIN vs. UTA,02/22/2012,W,48,112.4,110.1,2.2,64.5,1.11,14.9,48.1,64.6,56.0,20.2,47.4,53.4,89.0,45.5
998,LAC,LAC vs. DEN,02/22/2012,W,48,113.2,105.6,7.6,57.9,2.0,16.8,37.7,64.2,50.9,12.1,48.3,52.4,90.5,55.0
999,WAS,WAS vs. SAC,02/22/2012,L,48,107.0,115.0,-8.0,53.7,1.1,15.9,36.2,62.3,50.0,20.0,54.2,55.8,100.0,45.7
1000,MIL,MIL @ CHI,02/22/2012,L,48,100.0,119.6,-19.6,54.1,2.22,16.0,28.3,48.7,37.0,9.9,43.2,47.2,91.5,35.5
1001,OKC,OKC vs. BOS,02/22/2012,W,48,116.7,104.0,12.7,52.4,1.57,15.9,29.8,92.1,57.6,13.7,55.4,59.9,101.0,55.2
1002,ORL,ORL @ NJN,02/22/2012,W,48,124.1,104.6,19.5,71.1,2.29,23.5,39.1,72.7,55.6,16.1,61.3,59.6,87.0,59.6
1003,DAL,DAL vs. LAL,02/22/2012,L,48,101.1,105.5,-4.4,61.1,1.69,16.4,39.3,60.4,49.0,14.4,44.4,46.9,90.5,47.5
1004,DET,DET @ TOR,02/22/2012,L,48,102.2,112.0,-9.8,45.7,1.6,13.1,27.8,69.2,45.2,11.0,42.9,48.5,91.5,36.4
1005,PHI,PHI @ HOU,02/22/2012,L,48,93.5,101.1,-7.5,36.4,0.92,10.1,30.8,78.6,52.1,14.0,40.2,46.3,92.5,47.1
1006,PHX,PHX vs. GSW,02/22/2012,L,48,116.9,120.5,-3.6,53.5,2.3,17.3,44.9,68.8,56.7,11.2,50.0,52.6,88.5,50.7
1007,CHA,CHA vs. IND,02/22/2012,L,48,104.8,120.0,-15.2,74.2,1.92,17.3,42.6,50.9,46.5,14.3,39.8,44.8,84.5,39.3
1008,NJN,NJN vs. ORL,02/22/2012,L,48,104.6,124.1,-19.5,42.1,1.33,14.0,27.3,60.9,44.4,13.8,52.5,53.6,87.0,40.4
1009,LAL,LAL @ DAL,02/22/2012,W,48,105.5,101.1,4.4,60.0,1.24,16.2,39.6,60.7,51.0,18.7,51.3,53.5,90.5,52.5
1010,DET,DET @ CLE,02/21/2012,L,48,103.1,104.1,-1.0,59.5,1.83,15.7,35.5,66.0,48.6,12.4,42.6,47.4,97.0,45.1
1011,PHI,PHI @ MEM,02/21/2012,L,48,84.4,100.0,-15.6,61.3,1.36,15.4,27.8,64.7,45.7,15.6,41.2,42.9,89.5,37.5
1012,CLE,CLE vs. DET,02/21/2012,W,48,104.1,103.1,1.0,67.6,1.28,16.9,34.0,64.5,51.4,18.6,49.4,54.8,97.0,54.9
1013,NOH,NOH @ IND,02/21/2012,L,53,109.1,115.8,-6.8,61.9,1.53,19.4,22.0,68.1,46.6,17.2,58.9,60.6,90.57,47.7
1014,IND,IND vs. NOH,02/21/2012,W,53,115.8,109.1,6.8,40.9,1.5,13.6,31.9,78.0,53.4,11.9,54.0,57.6,90.57,52.3
1015,SAC,SAC @ MIA,02/21/2012,L,48,112.5,123.7,-11.2,60.0,1.5,17.4,35.3,73.0,51.1,16.7,52.2,55.5,96.5,40.6
1016,SAS,SAS @ POR,02/21/2012,L,48,100.0,138.4,-38.4,40.6,1.0,10.5,25.5,64.9,41.3,13.4,42.9,49.4,98.0,28.2
1017,MEM,MEM vs. PHI,02/21/2012,W,48,100.0,84.4,15.6,80.6,1.67,19.1,35.3,72.2,54.3,16.9,43.6,49.0,89.5,62.5
1018,MIA,MIA vs. SAC,02/21/2012,W,48,123.7,112.5,11.2,62.2,2.15,20.9,27.0,64.7,48.9,13.4,61.7,65.8,96.5,59.4
1019,POR,POR vs. SAS,02/21/2012,W,48,138.4,100.0,38.4,60.8,2.82,22.1,35.1,74.5,58.7,11.1,68.0,70.9,98.0,71.8
1020,ATL,ATL @ CHI,02/20/2012,L,48,86.8,98.9,-12.1,63.3,1.36,16.1,18.4,64.3,42.9,15.4,46.6,47.5,91.0,46.3
1021,POR,POR @ LAL,02/20/2012,L,48,100.0,110.8,-10.8,75.0,1.5,18.8,24.5,61.7,42.7,17.4,48.7,52.5,92.5,41.7
1022,ORL,ORL @ MIL,02/20/2012,W,48,108.1,104.7,3.5,54.5,1.2,14.9,43.2,60.7,53.0,17.4,48.7,53.4,86.0,54.2
1023,NOH,NOH @ OKC,02/20/2012,L,48,94.9,103.1,-8.2,51.5,1.06,12.7,31.7,78.3,51.9,16.3,40.1,46.0,98.0,41.5
1024,NJN,NJN @ NYK,02/20/2012,W,48,104.2,95.8,8.3,59.4,1.0,14.3,34.6,69.1,52.3,19.8,48.2,52.8,96.0,51.1
1025,MIN,MIN @ DEN,02/20/2012,L,53,98.1,99.0,-1.0,63.9,1.53,15.6,33.3,61.7,47.2,14.6,39.4,46.1,93.74,47.1
1026,UTA,UTA vs. SAS,02/20/2012,L,48,103.0,109.3,-6.2,42.5,1.0,13.1,35.6,78.3,57.1,17.2,49.4,54.2,98.0,46.2
1027,OKC,OKC vs. NOH,02/20/2012,W,48,103.1,94.9,8.2,41.7,0.79,12.2,21.7,68.3,48.1,19.4,50.0,55.8,98.0,58.5
1028,HOU,HOU vs. MEM,02/20/2012,W,48,110.2,106.9,3.3,60.0,1.5,17.5,28.6,69.8,49.4,15.9,52.0,57.1,87.5,54.5
1029,CHI,CHI vs. ATL,02/20/2012,W,48,98.9,86.8,12.1,52.9,1.38,14.1,35.7,81.6,57.1,14.3,43.2,46.7,91.0,53.7
1030,MEM,MEM @ HOU,02/20/2012,L,48,106.9,110.2,-3.3,44.7,1.31,14.5,30.2,71.4,50.6,14.9,50.0,53.5,87.5,45.5
1031,LAL,LAL vs. POR,02/20/2012,W,48,110.8,100.0,10.8,60.5,1.53,17.3,38.3,75.5,57.3,16.1,50.6,55.6,92.5,58.3
1032,NYK,NYK vs. NJN,02/20/2012,L,48,95.8,104.2,-8.3,67.6,1.44,17.0,30.9,65.4,47.7,16.7,42.9,47.7,96.0,48.9
1033,SAS,SAS @ UTA,02/20/2012,W,48,109.3,103.0,6.2,61.1,1.47,17.1,21.7,64.4,42.9,15.5,52.6,58.1,98.0,53.8
1034,GSW,GSW vs. LAC,02/20/2012,W,48,115.6,109.0,6.6,57.9,2.2,17.3,34.8,59.6,47.3,11.1,51.2,55.6,89.5,56.7
1035,WAS,WAS @ PHX,02/20/2012,L,48,90.7,106.1,-15.4,44.4,0.94,12.8,23.1,73.9,46.9,17.5,45.8,47.6,97.5,37.4
1036,DEN,DEN vs. MIN,02/20/2012,W,53,99.0,98.1,1.0,62.2,1.44,15.5,38.3,66.7,52.8,15.4,42.9,48.0,93.74,52.9
1037,MIL,MIL vs. ORL,02/20/2012,L,48,104.7,108.1,-3.5,45.9,1.42,13.7,39.3,56.8,47.0,14.0,43.4,46.5,86.0,45.8
1038,BOS,BOS @ DAL,02/20/2012,L,48,79.3,96.7,-17.4,58.6,1.0,14.8,12.8,73.2,45.6,18.5,43.9,46.3,92.0,38.6
1039,PHX,PHX vs. WAS,02/20/2012,W,48,106.1,90.7,15.4,54.1,1.43,15.5,26.1,76.9,53.1,14.3,51.3,56.7,97.5,62.6
1040,DAL,DAL vs. BOS,02/20/2012,W,48,96.7,79.3,17.4,72.2,2.6,19.5,26.8,87.2,54.4,10.9,44.4,46.8,92.0,61.4
1041,LAC,LAC @ GSW,02/20/2012,L,48,109.0,115.6,-6.6,42.4,0.78,11.6,40.4,65.2,52.7,20.2,50.0,54.6,89.5,43.3
1042,HOU,HOU vs. UTA,02/19/2012,W,48,117.4,97.7,19.7,48.6,1.29,15.7,28.2,62.7,47.8,16.3,58.3,61.2,86.5,58.4
1043,LAL,LAL @ PHX,02/19/2012,L,48,91.8,105.2,-13.3,60.0,1.17,16.0,26.7,79.6,54.3,18.4,46.8,50.6,97.5,42.9
1044,OKC,OKC vs. DEN,02/19/2012,W,53,118.1,112.4,5.7,43.5,1.43,14.1,33.3,60.4,47.1,13.3,53.7,58.3,95.09,51.3
1045,DEN,DEN @ OKC,02/19/2012,L,53,112.4,118.1,-5.7,53.1,1.63,17.1,39.6,66.7,52.9,15.2,51.5,54.2,95.09,48.7
1046,DET,DET vs. BOS,02/19/2012,W,48,104.3,87.1,17.3,45.2,0.93,10.7,44.1,68.3,54.0,16.3,40.9,46.9,92.5,53.0
1047,PHX,PHX vs. LAL,02/19/2012,W,48,105.2,91.8,13.3,73.5,2.27,18.9,20.4,73.3,45.7,11.3,46.9,54.2,97.5,57.1
1048,MIA,MIA vs. ORL,02/19/2012,W,48,101.1,88.6,12.5,52.6,2.0,16.9,22.7,76.4,52.5,11.2,49.4,52.2,88.5,65.2
1049,CLE,CLE vs. SAC,02/19/2012,W,48,100.0,100.0,0.0,46.9,1.25,11.5,39.3,60.3,50.0,12.9,39.9,45.5,92.5,49.8
1050,ORL,ORL @ MIA,02/19/2012,L,48,88.6,101.1,-12.5,55.6,1.0,12.9,23.6,77.3,47.5,17.0,43.9,45.9,88.5,34.8
1051,NYK,NYK vs. DAL,02/19/2012,W,48,114.3,104.3,10.0,52.5,1.11,15.8,42.9,61.7,52.1,20.9,53.5,55.4,92.0,51.8
1052,DAL,DAL @ NYK,02/19/2012,L,48,104.3,114.3,-10.0,66.7,1.26,18.0,38.3,57.1,47.9,20.4,51.9,54.8,92.0,48.2
1053,BOS,BOS @ DET,02/19/2012,L,48,87.1,104.3,-17.3,68.8,0.92,17.6,31.7,55.9,46.0,25.8,48.6,51.5,92.5,47.0
1054,PHI,PHI @ MIN,02/19/2012,L,48,98.9,102.2,-3.3,35.0,1.75,11.6,29.4,66.7,48.6,8.7,46.1,48.2,91.0,50.3
1055,MIL,MIL @ NJN,02/19/2012,W,48,101.1,92.4,8.7,48.5,0.94,12.3,42.6,65.6,54.8,18.7,42.4,47.6,91.5,56.6
1056,NJN,NJN vs. MIL,02/19/2012,L,48,92.4,101.1,-8.7,55.2,1.45,12.7,34.4,57.4,45.2,12.0,37.1,42.7,91.5,43.4
1057,IND,IND vs. CHA,02/19/2012,W,48,113.7,76.0,37.6,56.4,1.29,16.7,35.7,80.8,60.6,17.9,53.8,58.6,95.5,77.3
1058,SAC,SAC @ CLE,02/19/2012,L,48,100.0,100.0,0.0,60.0,1.75,15.2,39.7,60.7,50.0,13.0,39.8,44.2,92.5,50.2
1059,UTA,UTA @ HOU,02/19/2012,L,48,97.7,117.4,-19.7,50.0,1.33,13.4,37.3,71.8,52.2,13.8,42.6,47.3,86.5,41.6
1060,CHA,CHA @ IND,02/19/2012,L,48,76.0,113.7,-37.6,67.9,1.0,15.4,19.2,64.3,39.4,19.8,40.0,43.1,95.5,22.7
1061,MIN,MIN vs. PHI,02/19/2012,W,48,102.2,98.9,3.3,39.4,1.3,10.7,33.3,70.6,51.4,11.1,40.6,47.7,91.0,49.7
1062,MEM,MEM vs. GSW,02/18/2012,W,48,110.6,109.6,1.1,43.2,0.84,12.7,42.5,71.2,58.7,20.2,53.4,58.0,94.0,57.8
1063,NJN,NJN @ CHI,02/18/2012,W,48,110.2,97.7,12.5,55.9,2.11,15.2,34.5,62.5,48.6,10.2,45.9,50.5,87.5,60.8
1064,CHI,CHI vs. NJN,02/18/2012,L,48,97.7,110.2,-12.5,51.5,1.42,13.6,37.5,65.5,51.4,13.8,41.1,44.3,87.5,39.2
1065,LAC,LAC vs. SAS,02/18/2012,L,53,101.0,103.0,-2.0,61.1,1.29,15.8,35.2,75.9,56.3,17.2,44.9,50.4,90.11,50.9
1066,GSW,GSW @ MEM,02/18/2012,L,48,109.6,110.6,-1.1,51.4,1.29,14.3,28.8,57.5,41.3,14.9,50.0,54.9,94.0,42.2
1067,SAS,SAS @ LAC,02/18/2012,W,53,103.0,101.0,2.0,57.5,2.56,16.9,24.1,64.8,43.8,9.0,50.0,50.9,90.11,49.1
1068,POR,POR vs. ATL,02/18/2012,W,48,115.5,91.7,23.8,60.5,1.64,18.3,44.4,88.6,66.3,16.7,52.5,55.1,84.0,60.8
1069,ATL,ATL @ POR,02/18/2012,L,48,91.7,115.5,-23.8,80.0,2.67,21.4,11.4,55.6,33.7,10.7,45.9,48.9,84.0,39.2
1070,DET,DET vs. SAC,02/17/2012,W,48,115.2,109.1,6.1,48.8,1.75,15.3,37.3,75.6,55.2,12.1,49.5,54.8,99.0,51.0
1071,NOH,NOH @ NYK,02/17/2012,W,48,95.7,92.4,3.3,71.9,1.28,18.1,28.3,62.0,45.8,19.4,47.3,52.3,92.5,54.8
1072,WAS,WAS @ UTA,02/17/2012,L,48,102.0,116.3,-14.3,36.8,0.93,11.0,34.0,64.4,48.9,15.3,46.4,52.4,98.0,42.3
1073,MIA,MIA @ CLE,02/17/2012,W,48,122.0,96.7,25.3,70.0,1.65,20.9,39.0,72.0,57.1,18.7,59.5,63.2,90.5,65.5
1074,PHI,PHI vs. DAL,02/17/2012,L,48,82.4,91.1,-8.7,65.5,2.38,15.2,25.9,71.7,47.7,8.8,34.3,39.7,90.5,47.8
1075,LAL,LAL vs. PHX,02/17/2012,W,48,104.7,94.3,10.4,59.1,1.3,18.3,23.8,86.3,58.1,18.9,56.0,59.3,105.5,58.6
1076,CLE,CLE vs. MIA,02/17/2012,L,48,96.7,122.0,-25.3,53.3,1.23,13.3,28.0,61.0,42.9,14.4,43.4,48.5,90.5,34.5
1077,DAL,DAL @ PHI,02/17/2012,W,48,91.1,82.4,8.7,64.5,1.25,16.0,28.3,74.1,52.3,17.8,41.4,46.1,90.5,52.2
1078,ORL,ORL vs. MIL,02/17/2012,W,48,102.2,92.4,9.8,60.6,1.18,16.0,29.8,70.7,52.4,18.5,49.3,53.8,92.0,63.8
1079,MEM,MEM vs. DEN,02/17/2012,W,48,112.0,110.9,1.1,61.0,1.32,18.8,42.9,67.4,55.7,20.7,53.7,57.0,92.0,54.7
1080,MIL,MIL @ ORL,02/17/2012,L,48,92.4,102.2,-9.8,54.5,1.38,14.3,29.3,70.2,47.6,14.1,40.0,43.6,92.0,36.2
1081,TOR,TOR vs. CHA,02/17/2012,L,48,98.9,105.4,-6.5,42.9,1.25,12.1,32.1,78.4,50.5,13.0,42.9,47.2,92.5,40.4
1082,MIN,MIN @ HOU,02/17/2012,W,48,123.3,110.1,13.2,55.8,1.26,18.6,45.9,71.1,59.8,21.1,59.1,63.7,89.5,61.9
1083,GSW,GSW @ OKC,02/17/2012,L,48,93.5,115.8,-22.2,58.1,1.0,13.5,36.7,64.9,47.4,19.4,38.8,44.3,94.0,29.4
1084,OKC,OKC vs. GSW,02/17/2012,W,48,115.8,93.5,22.2,61.5,1.26,18.2,35.1,63.3,52.6,20.0,59.5,64.0,94.0,70.6
1085,DEN,DEN @ MEM,02/17/2012,L,48,110.9,112.0,-1.1,48.8,1.33,15.7,32.6,57.1,44.3,16.3,54.2,56.1,92.0,45.3
1086,HOU,HOU vs. MIN,02/17/2012,L,48,110.1,123.3,-13.2,50.0,1.67,16.5,28.9,54.1,40.2,13.5,52.9,54.8,89.5,38.1
1087,PHX,PHX @ LAL,02/17/2012,L,48,94.3,104.7,-10.4,78.0,1.88,22.2,13.7,76.2,41.9,16.2,50.0,51.7,105.5,41.4
1088,UTA,UTA vs. WAS,02/17/2012,W,48,116.3,102.0,14.3,51.1,1.5,17.4,35.6,66.0,51.1,16.3,55.6,58.5,98.0,57.7
1089,CHA,CHA @ TOR,02/17/2012,W,48,105.4,98.9,6.5,67.6,1.79,20.0,21.6,67.9,49.5,15.1,54.1,58.3,92.5,59.6
1090,NYK,NYK vs. NOH,02/17/2012,L,48,92.4,95.7,-3.3,41.9,0.62,10.6,38.0,71.7,54.2,22.8,44.0,48.4,92.5,45.2
1091,SAC,SAC @ DET,02/17/2012,L,48,109.1,115.2,-6.1,58.1,2.08,18.7,24.4,62.7,44.8,12.1,52.3,56.4,99.0,49.0
1092,CHI,CHI vs. BOS,02/16/2012,W,48,100.0,89.9,10.1,90.0,1.59,20.1,36.0,83.3,59.2,19.1,46.1,50.4,89.0,55.2
1093,NJN,NJN @ IND,02/16/2012,L,48,101.1,105.7,-4.5,37.1,0.65,11.3,36.6,60.8,50.0,23.0,49.3,53.6,87.5,45.4
1094,LAC,LAC @ POR,02/16/2012,W,48,86.0,81.6,4.4,36.7,0.65,9.6,35.3,73.9,53.6,19.8,39.7,42.8,86.5,53.3
1095,IND,IND vs. NJN,02/16/2012,W,48,105.7,101.1,4.5,50.0,1.33,13.1,39.2,63.4,50.0,13.6,43.8,50.3,87.5,54.6
1096,BOS,BOS @ CHI,02/16/2012,L,48,89.9,100.0,-10.1,48.4,1.67,13.4,16.7,64.0,40.8,10.1,41.7,46.6,89.0,44.8
1097,POR,POR vs. LAC,02/16/2012,L,48,81.6,86.0,-4.4,48.1,0.76,11.6,26.1,64.7,46.4,19.5,42.3,45.0,86.5,46.7
1098,OKC,OKC @ HOU,02/15/2012,L,48,99.0,101.1,-2.1,47.2,0.77,13.3,37.5,71.2,55.0,22.9,47.6,52.2,95.5,47.3
1099,PHI,PHI @ ORL,02/15/2012,L,48,96.7,114.4,-17.8,75.0,1.93,20.5,29.4,81.1,51.1,15.6,45.9,48.2,90.0,41.3
1100,POR,POR @ GSW,02/15/2012,W,48,105.7,103.4,2.3,67.6,1.64,18.0,37.3,75.0,53.8,15.9,46.4,50.8,88.0,47.0
1101,PHX,PHX vs. ATL,02/15/2012,L,48,104.2,105.2,-1.0,62.2,1.15,18.4,20.0,84.1,55.7,21.1,58.0,61.2,95.5,50.5
1102,NJN,NJN vs. MEM,02/15/2012,L,48,113.6,118.0,-4.3,75.7,1.4,21.9,34.3,57.1,47.6,22.7,59.0,63.6,88.5,50.9
1103,DAL,DAL vs. DEN,02/15/2012,W,48,112.1,93.3,18.8,75.7,2.15,21.2,31.1,58.3,46.7,14.3,52.5,56.9,90.5,67.8
1104,MIL,MIL vs. NOH,02/15/2012,L,48,101.1,103.4,-2.2,54.5,1.29,14.2,38.9,56.5,47.0,15.9,42.4,47.4,88.5,46.5
1105,LAC,LAC vs. WAS,02/15/2012,W,48,115.9,94.4,21.5,60.0,1.62,16.2,41.2,66.0,53.5,14.8,48.8,53.5,88.5,66.8
1106,CLE,CLE vs. IND,02/15/2012,W,48,114.0,101.2,12.8,66.7,1.85,19.2,34.1,59.0,48.6,15.1,53.2,56.2,86.0,66.5
1107,MEM,MEM @ NJN,02/15/2012,W,48,118.0,113.6,4.3,56.1,2.09,17.4,42.9,65.7,52.4,12.4,50.0,54.2,88.5,49.1
1108,GSW,GSW vs. POR,02/15/2012,L,48,103.4,105.7,-2.3,66.7,1.85,19.8,25.0,62.7,46.2,14.8,52.0,54.8,88.0,53.0
1109,SAC,SAC @ NYK,02/15/2012,L,48,90.4,106.4,-16.0,45.5,1.5,12.5,21.8,71.8,42.6,10.6,40.2,44.4,94.0,35.1
1110,WAS,WAS @ LAC,02/15/2012,L,48,94.4,115.9,-21.5,53.3,1.14,13.4,34.0,58.8,46.5,15.7,42.8,47.6,88.5,33.2
1111,NYK,NYK vs. SAC,02/15/2012,W,48,106.4,90.4,16.0,64.1,1.32,19.4,28.2,78.2,57.4,20.2,55.2,59.2,94.0,64.9
1112,IND,IND @ CLE,02/15/2012,L,48,101.2,114.0,-12.8,28.1,0.9,7.5,41.0,65.9,51.4,11.6,39.7,44.0,86.0,33.5
1113,ATL,ATL @ PHX,02/15/2012,W,48,105.2,104.2,1.0,57.9,1.57,17.7,15.9,80.0,44.3,14.6,53.8,57.4,95.5,49.5
1114,ORL,ORL vs. PHI,02/15/2012,W,48,114.4,96.7,17.8,67.5,1.8,21.8,18.9,70.6,48.9,16.7,63.3,63.8,90.0,58.7
1115,BOS,BOS vs. DET,02/15/2012,L,48,101.1,111.4,-10.2,47.1,2.29,14.0,25.0,64.3,43.3,8.0,44.8,48.3,87.5,43.5
1116,MIN,MIN vs. CHA,02/15/2012,W,48,108.5,96.8,11.7,60.5,2.0,19.7,30.2,71.7,53.1,13.8,52.9,55.4,93.5,64.0
1117,TOR,TOR vs. SAS,02/15/2012,L,48,108.2,114.1,-6.0,61.7,1.93,21.5,19.0,80.6,47.4,15.3,56.4,57.5,98.5,44.8
1118,DEN,DEN @ DAL,02/15/2012,L,48,93.3,112.1,-18.8,50.0,1.0,11.6,41.7,68.9,53.3,16.7,39.3,43.0,90.5,32.2
1119,CHA,CHA @ MIN,02/15/2012,L,48,96.8,108.5,-11.7,44.7,1.06,13.6,28.3,69.8,46.9,17.2,48.8,49.1,93.5,36.0
1120,NOH,NOH @ MIL,02/15/2012,W,48,103.4,101.1,2.2,55.6,1.11,15.6,43.5,61.1,53.0,20.2,49.4,52.6,88.5,53.5
1121,DET,DET @ BOS,02/15/2012,W,48,111.4,101.1,10.2,45.7,1.23,13.6,35.7,75.0,56.7,14.8,50.0,56.5,87.5,56.5
1122,HOU,HOU vs. OKC,02/15/2012,W,48,101.1,99.0,2.1,54.1,1.43,15.5,28.8,62.5,45.0,14.7,47.1,50.6,95.5,52.7
1123,SAS,SAS @ TOR,02/15/2012,W,48,114.1,108.2,6.0,56.1,1.44,18.0,19.4,81.0,52.6,16.2,59.2,64.9,98.5,55.2
1124,CHI,CHI vs. SAC,02/14/2012,W,48,121.0,116.2,4.8,75.0,2.54,23.2,26.8,66.0,48.4,13.0,57.7,63.4,99.5,56.5
1125,SAS,SAS @ DET,02/14/2012,W,48,105.3,100.0,5.3,63.9,1.77,17.0,35.3,67.3,51.5,13.8,47.0,51.0,94.5,52.1
1126,POR,POR vs. WAS,02/14/2012,L,48,113.5,130.5,-17.0,65.0,2.36,19.1,31.3,64.7,45.1,11.5,51.2,56.3,95.5,44.7
1127,HOU,HOU @ MEM,02/14/2012,L,48,95.4,106.9,-11.5,46.7,0.78,11.5,43.1,60.5,50.6,20.7,40.4,46.9,87.0,41.0
1128,MEM,MEM vs. HOU,02/14/2012,W,48,106.9,95.4,11.5,42.9,0.88,12.8,39.5,56.9,49.4,19.5,51.4,56.5,87.0,59.0
1129,OKC,OKC vs. UTA,02/14/2012,W,48,123.3,92.4,30.9,57.1,1.6,18.3,40.5,61.3,52.9,16.7,57.8,60.4,91.0,70.7
1130,SAC,SAC @ CHI,02/14/2012,L,48,116.2,121.0,-4.8,50.0,1.5,15.3,34.0,73.2,51.6,14.1,52.2,56.8,99.5,43.5
1131,NYK,NYK @ TOR,02/14/2012,W,48,102.3,97.8,4.5,69.7,1.44,17.8,36.5,71.8,51.6,18.2,45.0,49.0,88.5,45.8
1132,UTA,UTA @ OKC,02/14/2012,L,48,92.4,123.3,-30.9,53.1,1.31,12.9,38.7,59.5,47.1,14.1,37.2,42.3,91.0,29.3
1133,ATL,ATL @ LAL,02/14/2012,L,48,87.6,96.6,-9.0,45.2,1.27,11.4,34.4,63.3,47.3,12.4,38.3,40.6,89.0,42.5
1134,TOR,TOR vs. NYK,02/14/2012,L,48,97.8,102.3,-4.5,59.5,1.16,18.2,28.2,63.5,48.4,21.3,53.4,54.6,88.5,54.2
1135,MIA,MIA @ IND,02/14/2012,W,48,110.5,93.8,16.8,48.6,0.89,13.8,29.7,76.1,55.4,20.0,53.6,61.5,95.5,65.6
1136,PHX,PHX @ DEN,02/14/2012,L,48,86.8,103.8,-17.0,60.6,0.95,13.2,38.8,68.2,50.5,19.8,37.9,42.8,105.5,34.8
1137,DEN,DEN vs. PHX,02/14/2012,W,48,103.8,86.8,17.0,47.5,0.73,13.9,31.8,61.2,49.5,24.8,53.8,58.6,105.5,65.2
1138,DET,DET vs. SAS,02/14/2012,L,48,100.0,105.3,-5.3,56.4,1.57,16.5,32.7,64.7,48.5,14.7,48.2,50.0,94.5,47.9
1139,IND,IND vs. MIA,02/14/2012,L,48,93.8,110.5,-16.8,45.5,0.88,12.4,23.9,70.3,44.6,17.7,44.7,50.7,95.5,34.4
1140,LAL,LAL vs. ATL,02/14/2012,W,48,96.6,87.6,9.0,54.1,1.18,15.7,36.7,65.6,52.7,19.1,48.8,48.9,89.0,57.5
1141,WAS,WAS @ POR,02/14/2012,W,48,130.5,113.5,17.0,43.8,1.31,16.4,35.3,68.8,54.9,16.8,65.6,68.8,95.5,55.3
1142,MIN,MIN @ ORL,02/13/2012,L,48,91.8,103.0,-11.3,42.4,0.78,11.3,26.5,80.0,53.5,18.6,45.0,48.9,98.0,40.4
1143,GSW,GSW vs. PHX,02/13/2012,W,48,110.9,105.5,5.4,43.6,1.7,13.6,32.7,71.1,51.1,10.9,49.4,53.5,91.5,50.7
1144,ORL,ORL vs. MIN,02/13/2012,W,48,103.0,91.8,11.3,55.6,2.22,15.6,20.0,73.5,46.5,9.1,49.4,53.9,98.0,59.6
1145,CHA,CHA vs. PHI,02/13/2012,L,48,97.8,107.7,-9.9,60.0,1.2,15.3,24.4,75.5,51.1,16.5,45.9,51.6,91.0,45.1
1146,PHX,PHX @ GSW,02/13/2012,L,48,105.5,110.9,-5.4,76.3,2.07,21.8,28.9,67.3,48.9,15.4,49.4,53.1,91.5,49.3
1147,LAC,LAC @ DAL,02/13/2012,L,48,97.9,104.3,-6.5,66.7,1.05,16.9,35.6,79.6,58.5,22.3,51.4,54.1,93.0,50.0
1148,DAL,DAL vs. LAC,02/13/2012,W,48,104.3,97.9,6.5,60.0,1.91,17.1,20.4,64.4,41.5,12.0,48.1,52.6,93.0,50.0
1149,UTA,UTA @ NOH,02/13/2012,L,48,93.0,100.0,-7.0,56.7,0.85,13.8,43.5,65.2,54.3,23.3,43.8,48.1,86.0,42.0
1150,MIA,MIA @ MIL,02/13/2012,W,48,121.3,101.1,20.2,44.2,1.19,14.6,41.5,67.9,56.4,17.0,56.0,60.6,94.5,60.1
1151,MIL,MIL vs. MIA,02/13/2012,L,48,101.1,121.3,-20.2,63.6,1.5,16.0,32.1,58.5,43.6,14.7,44.6,50.5,94.5,39.9
1152,PHI,PHI @ CHA,02/13/2012,W,48,107.7,97.8,9.9,58.3,3.0,17.1,24.5,75.6,48.9,7.7,47.0,52.4,91.0,54.9
1153,NOH,NOH vs. UTA,02/13/2012,W,48,100.0,93.0,7.0,71.9,1.77,18.4,34.8,56.5,45.7,15.1,44.7,49.2,86.0,58.0
1154,HOU,HOU @ GSW,02/12/2012,L,48,101.0,108.2,-7.1,71.0,1.16,16.7,29.8,82.9,54.5,19.8,48.7,54.2,97.0,46.4
1155,UTA,UTA @ MEM,02/12/2012,W,48,112.6,101.1,11.5,61.9,1.86,20.3,37.2,56.3,47.3,16.1,53.6,55.2,87.0,58.5
1156,MEM,MEM vs. UTA,02/12/2012,L,48,101.1,112.6,-11.5,50.0,0.89,13.7,43.8,62.8,52.7,21.8,44.9,49.9,87.0,41.5
1157,TOR,TOR vs. LAL,02/12/2012,L,48,100.0,101.1,-1.1,54.1,1.43,16.7,20.5,70.8,46.7,15.2,51.3,53.8,92.5,52.1
1158,BOS,BOS vs. CHI,02/12/2012,W,48,100.0,95.8,4.2,64.9,1.26,18.5,26.2,65.5,49.0,20.0,51.3,55.0,95.0,57.1
