,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
1637,CLE,CLE vs. BKN,11/25/2019,L,48,111.6,113.7,-2.1,60.0,2.0,17.3,36.2,70.0,51.9,12.6,49.5,51.6,95.0,44.9
1638,CHA,CHA @ MIA,11/25/2019,L,48,104.2,119.4,-15.2,69.4,1.79,18.5,24.6,66.7,41.7,14.6,46.6,51.0,97.0,37.5
1639,SAC,SAC @ BOS,11/25/2019,L,48,112.1,114.4,-2.4,75.7,1.65,21.1,33.3,61.7,47.8,18.7,58.2,59.6,90.5,49.3
1640,NOP,NOP @ LAC,11/24/2019,L,48,106.9,131.4,-24.5,60.5,2.89,18.4,23.7,67.2,45.3,8.8,50.5,51.5,102.0,38.6
1641,DAL,DAL @ HOU,11/24/2019,W,48,124.5,112.8,11.7,57.1,2.33,18.3,27.6,71.9,49.6,10.9,56.4,59.9,109.5,54.4
1642,HOU,HOU vs. DAL,11/24/2019,L,48,112.8,124.5,-11.7,57.8,2.36,17.2,28.1,72.4,50.4,10.1,51.0,55.1,109.5,45.6
1643,WAS,WAS vs. SAC,11/24/2019,L,48,105.0,111.9,-6.9,69.0,1.71,20.0,29.4,79.5,52.6,16.8,52.7,54.5,101.0,45.2
1644,PHX,PHX @ DEN,11/24/2019,L,48,111.8,126.1,-14.3,61.0,2.08,19.8,19.5,60.8,42.4,12.9,57.3,59.6,92.5,47.0
1645,SAC,SAC @ WAS,11/24/2019,W,48,111.9,105.0,6.9,56.4,1.57,16.7,20.5,70.6,47.4,13.9,54.9,60.5,101.0,54.8
1646,BKN,BKN @ NYK,11/24/2019,W,48,108.4,106.3,2.1,58.1,1.5,14.4,24.0,72.3,47.4,12.6,49.4,56.0,95.0,52.2
1647,NYK,NYK vs. BKN,11/24/2019,L,48,106.3,108.4,-2.1,59.5,1.16,16.9,27.7,76.0,52.6,20.0,57.5,58.0,95.0,47.8
1648,LAC,LAC vs. NOP,11/24/2019,W,48,131.4,106.9,24.5,58.7,3.38,18.2,32.8,76.3,54.7,7.8,55.1,59.5,102.0,61.4
1649,DEN,DEN vs. PHX,11/24/2019,W,48,126.1,111.8,14.3,55.8,2.18,17.6,39.2,80.5,57.6,12.0,54.9,57.4,92.5,53.0
1650,MIL,MIL vs. DET,11/23/2019,W,48,102.0,89.1,12.9,61.0,1.19,18.0,26.0,80.4,54.7,20.6,56.5,56.6,101.5,60.5
1651,PHI,PHI vs. MIA,11/23/2019,W,48,117.7,90.5,27.2,66.7,1.87,20.6,28.6,76.0,54.3,15.6,59.0,62.4,95.5,66.9
1652,UTA,UTA vs. NOP,11/23/2019,W,48,120.8,111.1,9.6,69.0,1.61,20.1,22.0,76.3,54.0,17.0,60.4,66.3,107.0,57.7
1653,MIA,MIA @ PHI,11/23/2019,L,48,90.5,117.7,-27.2,40.0,0.67,10.1,24.0,71.4,45.7,18.9,44.0,49.5,95.5,33.1
1654,NOP,NOP @ UTA,11/23/2019,L,48,111.1,120.8,-9.6,50.0,2.1,14.8,23.7,78.0,46.0,9.3,50.0,54.6,107.0,42.3
1655,CLE,CLE vs. POR,11/23/2019,W,48,112.2,107.2,5.0,51.4,1.46,14.3,33.3,86.3,59.8,13.3,48.3,54.4,97.5,54.3
1656,IND,IND vs. ORL,11/23/2019,W,48,113.3,108.2,5.1,60.5,1.37,19.7,27.8,74.0,54.7,19.4,60.8,64.5,98.0,55.4
1657,MEM,MEM vs. LAL,11/23/2019,L,48,110.2,109.0,1.2,65.1,1.27,19.6,35.4,70.6,53.5,22.4,56.2,57.0,99.0,51.4
1658,ATL,ATL vs. TOR,11/23/2019,L,48,114.9,119.0,-4.1,68.1,2.13,22.4,22.7,64.0,44.7,14.9,60.0,61.2,100.5,51.7
1659,DET,DET @ MIL,11/23/2019,L,48,89.1,102.0,-12.9,59.5,1.38,16.5,19.6,74.0,45.3,15.8,46.2,47.2,101.5,39.5
1660,CHA,CHA vs. CHI,11/23/2019,L,48,117.3,119.6,-2.2,59.1,1.3,19.1,30.0,68.5,52.1,20.4,62.5,64.1,97.5,51.8
1661,SAS,SAS @ NYK,11/23/2019,W,48,109.9,103.0,6.9,65.0,1.18,19.0,24.4,80.0,56.3,21.8,61.3,63.6,101.0,54.5
1662,PHX,PHX @ MIN,11/23/2019,W,48,99.0,96.1,2.9,66.7,3.14,16.1,22.2,77.2,48.3,6.9,39.6,46.5,101.5,51.9
1663,LAL,LAL @ MEM,11/23/2019,W,48,109.0,110.2,-1.2,50.0,1.19,14.3,29.4,64.6,46.5,16.0,53.0,56.3,99.0,48.6
1664,TOR,TOR @ ATL,11/23/2019,W,48,119.0,114.9,4.1,55.0,1.29,15.8,36.0,77.3,55.3,17.0,52.8,58.8,100.5,48.3
1665,CHI,CHI @ CHA,11/23/2019,W,48,119.6,117.3,2.2,62.8,2.08,19.1,31.5,70.0,47.9,13.4,56.8,57.8,97.5,48.2
1666,NYK,NYK vs. SAS,11/23/2019,L,48,103.0,109.9,-6.9,75.0,2.73,21.1,20.0,75.6,43.8,10.9,51.1,52.2,101.0,45.5
1667,MIN,MIN vs. PHX,11/23/2019,L,48,96.1,99.0,-2.9,68.4,1.86,18.6,22.8,77.8,51.7,13.7,48.4,49.8,101.5,48.1
1668,ORL,ORL @ IND,11/23/2019,L,48,108.2,113.3,-5.1,55.8,1.71,17.8,26.0,72.2,45.3,14.3,53.8,55.2,98.0,44.6
1669,POR,POR @ CLE,11/23/2019,L,48,107.2,112.2,-5.0,53.8,2.1,16.8,13.7,66.7,40.2,10.3,52.9,55.3,97.5,45.7
1670,SAC,SAC @ BKN,11/22/2019,L,48,96.0,116.0,-20.0,66.7,1.63,19.0,22.0,66.7,42.4,15.8,47.7,51.4,100.5,39.8
1671,PHI,PHI vs. SAS,11/22/2019,W,48,116.2,105.1,11.1,69.6,2.13,21.8,34.0,88.9,60.9,15.2,57.3,59.1,99.0,56.1
1672,BKN,BKN vs. SAC,11/22/2019,W,48,116.0,96.0,20.0,53.7,1.22,16.2,33.3,78.0,57.6,18.0,58.0,61.3,100.5,60.2
1673,HOU,HOU @ LAC,11/22/2019,L,48,110.2,114.0,-3.8,56.4,1.47,15.6,21.2,75.0,45.8,13.9,55.4,59.1,107.5,46.8
1674,OKC,OKC vs. LAL,11/22/2019,L,48,123.3,123.8,-0.5,57.1,2.33,19.9,22.2,70.2,46.7,11.7,58.6,62.4,104.0,48.2
1675,MIA,MIA @ CHI,11/22/2019,W,48,117.2,109.1,8.1,84.6,1.74,22.6,33.3,72.5,54.8,19.2,58.2,63.5,99.0,57.8
1676,ATL,ATL @ DET,11/22/2019,L,48,105.1,129.3,-24.2,68.4,1.3,18.4,34.0,63.2,46.6,20.4,48.9,53.9,98.5,37.9
1677,LAL,LAL @ OKC,11/22/2019,W,48,123.8,123.3,0.5,71.1,2.0,21.2,29.8,77.8,53.3,15.2,60.8,64.5,104.0,51.8
1678,DEN,DEN vs. BOS,11/22/2019,W,48,98.0,93.9,4.1,61.5,1.33,17.4,31.4,82.0,56.4,18.4,48.3,51.2,98.0,51.3
1679,DET,DET vs. ATL,11/22/2019,W,48,129.3,105.1,24.2,61.2,1.58,21.0,36.8,66.0,53.4,19.2,70.1,70.5,98.5,62.1
1680,WAS,WAS vs. CHA,11/22/2019,W,48,117.9,111.3,6.6,70.8,3.09,23.1,14.9,80.0,46.7,10.4,60.4,62.6,106.0,54.3
1681,CHA,CHA @ WAS,11/22/2019,L,48,111.3,117.9,-6.6,50.0,1.5,17.3,20.0,85.1,53.3,15.1,59.1,61.1,106.0,45.7
1682,UTA,UTA vs. GSW,11/22/2019,W,48,111.9,107.9,4.0,53.5,1.1,16.8,29.5,82.4,57.9,20.8,58.8,61.4,101.0,51.1
1683,CHI,CHI vs. MIA,11/22/2019,L,48,109.1,117.2,-8.1,56.1,1.77,17.0,27.5,66.7,45.2,13.1,51.1,54.7,99.0,42.2
1684,CLE,CLE @ DAL,11/22/2019,L,48,105.2,150.5,-45.3,62.2,2.3,17.8,19.6,67.4,41.5,10.4,50.0,54.0,95.5,33.7
1685,BOS,BOS @ DEN,11/22/2019,L,48,93.9,98.0,-4.1,63.6,1.62,16.5,18.0,68.6,43.6,13.3,45.1,50.5,98.0,48.7
1686,LAC,LAC vs. HOU,11/22/2019,W,48,114.0,110.2,3.8,60.0,1.42,18.6,25.0,78.8,54.2,17.8,59.2,62.5,107.5,53.2
1687,GSW,GSW @ UTA,11/22/2019,L,48,107.9,111.9,-4.0,65.1,3.11,20.4,17.6,70.5,42.1,8.9,52.1,54.9,101.0,48.9
1688,SAS,SAS @ PHI,11/22/2019,L,48,105.1,116.2,-11.1,48.8,1.91,16.8,11.1,66.0,39.1,11.1,54.1,56.5,99.0,43.9
1689,DAL,DAL vs. CLE,11/22/2019,W,48,150.5,105.2,45.3,53.4,6.2,22.1,32.6,80.4,58.5,5.3,68.0,68.8,95.5,66.3
1690,POR,POR @ MIL,11/21/2019,L,48,121.7,126.9,-5.2,64.0,4.0,21.3,24.1,57.6,41.6,7.5,56.8,59.1,107.0,47.1
1691,NOP,NOP @ PHX,11/21/2019,W,48,119.2,117.5,1.8,59.6,1.56,19.3,31.8,75.0,54.3,17.3,62.5,63.5,103.5,50.0
1692,PHX,PHX vs. NOP,11/21/2019,L,48,117.5,119.2,-1.8,70.0,2.0,19.6,25.0,68.2,45.7,13.6,54.1,60.5,103.5,50.0
1693,MIL,MIL vs. POR,11/21/2019,W,48,126.9,121.7,5.2,64.0,2.67,19.5,42.4,75.9,58.4,11.1,54.7,58.3,107.0,52.9
1694,HOU,HOU @ DEN,11/20/2019,L,48,97.9,108.2,-10.3,59.4,0.9,14.7,27.7,64.8,47.5,21.6,50.0,54.6,97.0,41.9
1695,PHI,PHI vs. NYK,11/20/2019,W,48,112.4,107.2,5.2,76.9,3.0,21.3,26.4,76.1,49.5,10.3,51.1,54.3,97.0,55.3
1696,MIL,MIL @ ATL,11/20/2019,W,48,120.5,112.4,8.1,54.3,1.32,17.0,21.3,77.8,51.5,17.0,62.6,66.2,112.5,53.2
1697,DET,DET @ CHI,11/20/2019,L,48,89.0,109.0,-20.0,82.1,1.35,16.8,23.7,67.3,44.7,17.0,38.6,45.8,100.0,39.7
1698,CHA,CHA @ BKN,11/20/2019,L,48,91.0,100.0,-9.0,56.7,1.06,13.4,18.5,66.1,42.7,16.0,43.8,49.2,100.5,41.6
1699,MIN,MIN vs. UTA,11/20/2019,L,48,97.9,107.3,-9.4,37.1,0.93,10.2,29.8,74.5,51.8,14.4,47.2,48.4,96.5,42.2
1700,LAC,LAC vs. BOS,11/20/2019,W,53,100.0,97.2,2.8,66.7,1.13,17.3,32.1,62.5,48.3,21.5,51.1,53.5,96.91,55.0
1701,ORL,ORL @ TOR,11/20/2019,L,48,99.0,116.5,-17.5,74.3,1.86,18.1,32.8,70.5,48.1,14.3,43.4,46.9,97.5,41.1
1702,UTA,UTA @ MIN,11/20/2019,W,48,107.3,97.9,9.4,62.9,2.0,16.7,25.5,70.2,48.2,11.5,48.8,52.6,96.5,57.8
1703,NYK,NYK @ PHI,11/20/2019,L,48,107.2,112.4,-5.2,42.5,1.21,13.7,23.9,73.6,50.5,14.4,55.4,57.4,97.0,44.7
1704,SAS,SAS @ WAS,11/20/2019,L,48,123.4,131.4,-8.1,65.3,2.67,20.9,29.8,75.0,50.6,11.2,59.1,62.4,106.0,49.5
1705,CLE,CLE @ MIA,11/20/2019,L,48,98.0,121.6,-23.5,51.4,1.0,14.2,25.5,59.5,40.9,18.6,49.4,53.2,102.0,38.5
1706,DEN,DEN vs. HOU,11/20/2019,W,48,108.2,97.9,10.3,65.9,1.93,20.0,35.2,72.3,52.5,15.5,51.6,52.2,97.0,58.1
1707,DAL,DAL vs. GSW,11/20/2019,W,48,142.0,94.0,48.0,64.7,2.75,22.6,31.7,78.3,59.4,12.0,68.9,70.9,100.0,71.7
1708,BKN,BKN vs. CHA,11/20/2019,W,48,100.0,91.0,9.0,52.8,1.12,13.8,33.9,81.5,57.3,16.8,45.6,50.4,100.5,58.4
1709,GSW,GSW @ DAL,11/20/2019,L,48,94.0,142.0,-48.0,51.4,1.8,13.7,21.7,68.3,40.6,10.0,43.3,46.5,100.0,28.3
1710,WAS,WAS vs. SAS,11/20/2019,W,48,131.4,123.4,8.1,68.5,2.18,24.3,25.0,70.2,49.4,16.2,68.5,70.0,106.0,50.5
1711,TOR,TOR vs. ORL,11/20/2019,W,48,116.5,99.0,17.5,57.8,2.0,19.1,29.5,67.2,51.9,13.4,56.9,59.2,97.5,58.9
1712,MIA,MIA vs. CLE,11/20/2019,W,48,121.6,98.0,23.5,61.0,1.04,17.4,40.5,74.5,59.1,23.5,64.7,67.7,102.0,61.5
1713,ATL,ATL vs. MIL,11/20/2019,L,48,112.4,120.5,-8.1,61.4,2.08,18.0,22.2,78.7,48.5,11.5,53.1,57.9,112.5,46.8
1714,BOS,BOS @ LAC,11/20/2019,L,53,97.2,100.0,-2.8,63.4,1.44,16.6,37.5,67.9,51.7,16.8,45.2,47.2,96.91,45.0
1715,CHI,CHI vs. DET,11/20/2019,W,48,109.0,89.0,20.0,64.1,1.67,17.6,32.7,76.3,55.3,15.0,50.5,53.2,100.0,60.3
1716,LAL,LAL vs. OKC,11/19/2019,W,48,115.5,109.2,6.3,67.4,1.81,20.4,32.0,72.7,51.1,16.5,56.2,57.5,97.5,53.1
1717,PHX,PHX @ SAC,11/19/2019,L,48,113.7,117.6,-3.9,63.2,2.0,16.8,31.5,75.7,49.5,11.8,49.4,55.8,102.0,45.8
1718,SAC,SAC vs. PHX,11/19/2019,W,48,117.6,113.7,3.9,66.7,1.47,20.1,24.3,68.5,50.5,18.6,61.4,66.7,102.0,54.2
1719,GSW,GSW @ MEM,11/19/2019,W,48,114.0,96.9,17.1,76.7,2.2,21.9,36.7,79.6,59.2,15.0,52.8,57.2,99.0,62.4
1720,NOP,NOP vs. POR,11/19/2019,W,48,111.7,101.0,10.7,58.5,1.85,16.8,30.2,74.1,52.3,12.6,51.1,55.5,103.0,59.5
1721,POR,POR @ NOP,11/19/2019,L,48,101.0,111.7,-10.7,50.0,1.18,14.7,25.9,69.8,47.7,16.5,52.2,53.2,103.0,40.5
1722,OKC,OKC @ LAL,11/19/2019,L,48,109.2,115.5,-6.3,57.9,1.38,16.7,27.3,68.0,48.9,16.3,53.1,58.8,97.5,46.9
1723,MEM,MEM vs. GSW,11/19/2019,L,48,96.9,114.0,-17.1,72.2,1.86,19.3,20.4,63.3,40.8,14.3,46.0,49.3,99.0,37.6
1724,BKN,BKN vs. IND,11/18/2019,L,48,87.8,118.6,-30.8,60.0,1.8,14.4,17.2,62.7,40.2,10.2,42.3,45.5,97.5,33.0
1725,IND,IND @ BKN,11/18/2019,W,48,118.6,87.8,30.8,59.1,2.6,17.9,37.3,82.8,59.8,10.3,50.5,53.0,97.5,67.0
1726,LAC,LAC vs. OKC,11/18/2019,W,48,93.8,92.6,1.1,65.7,1.35,16.9,30.4,77.1,51.9,17.7,46.0,48.3,95.5,47.7
1727,DAL,DAL vs. SAS,11/18/2019,W,48,120.6,113.4,7.2,66.7,2.15,20.4,26.1,65.4,46.9,13.4,60.1,62.2,97.0,53.4
1728,TOR,TOR vs. CHA,11/18/2019,W,48,134.7,98.0,36.7,80.0,3.64,25.8,37.5,75.5,56.7,11.2,61.9,63.7,98.0,67.9
1729,MIL,MIL @ CHI,11/18/2019,W,48,110.6,97.1,13.5,63.2,1.6,17.4,20.8,74.1,50.0,14.4,55.5,59.0,104.0,59.4
1730,CHA,CHA @ TOR,11/18/2019,L,48,98.0,134.7,-36.7,78.8,1.3,19.4,24.5,62.5,43.3,20.4,51.9,54.2,98.0,32.1
1731,UTA,UTA vs. MIN,11/18/2019,L,48,96.2,104.7,-8.4,57.1,1.43,14.3,23.1,87.8,50.9,13.2,42.7,47.5,106.5,41.4
1732,MIN,MIN @ UTA,11/18/2019,W,48,104.7,96.2,8.4,53.7,1.47,16.3,12.2,76.9,49.1,14.0,53.9,57.5,106.5,58.6
1733,CLE,CLE @ NYK,11/18/2019,L,48,109.4,128.1,-18.8,50.0,0.9,14.0,32.6,55.9,45.7,20.8,58.6,58.9,96.0,38.7
1734,SAS,SAS @ DAL,11/18/2019,L,48,113.4,120.6,-7.2,40.9,1.8,13.5,34.6,73.9,53.1,10.3,50.0,53.4,97.0,46.6
1735,NYK,NYK vs. CLE,11/18/2019,W,48,128.1,109.4,18.8,38.6,2.43,12.2,44.1,67.4,54.3,7.3,49.0,54.2,96.0,61.3
1736,OKC,OKC @ LAC,11/18/2019,L,48,92.6,93.8,-1.1,60.7,1.0,13.8,22.9,69.6,48.1,17.9,42.0,50.4,95.5,52.3
1737,POR,POR @ HOU,11/18/2019,L,48,101.9,123.4,-21.5,70.0,1.65,18.5,27.9,64.3,45.3,16.0,47.4,50.9,106.5,40.1
1738,CHI,CHI vs. MIL,11/18/2019,L,48,97.1,110.6,-13.5,64.1,1.67,17.4,25.9,79.2,50.0,14.4,46.4,49.0,104.0,40.6
1739,HOU,HOU vs. POR,11/18/2019,W,48,123.4,101.9,21.5,51.1,1.5,16.1,35.7,72.1,54.7,15.0,55.5,59.2,106.5,59.9
1740,PHX,PHX vs. BOS,11/18/2019,L,48,85.9,98.0,-12.2,66.7,1.16,17.1,16.0,72.2,45.2,19.2,46.3,48.7,100.0,44.3
1741,BOS,BOS @ PHX,11/18/2019,W,48,98.0,85.9,12.2,59.5,1.29,15.9,27.8,84.0,54.8,16.8,48.3,51.3,100.0,55.7
1742,SAC,SAC vs. BOS,11/17/2019,W,48,104.2,103.1,1.0,57.9,1.83,16.9,24.5,74.0,48.5,12.5,50.6,53.0,96.0,47.2
1743,PHI,PHI @ CLE,11/17/2019,W,48,112.9,93.1,19.7,71.7,2.36,23.7,12.5,72.4,48.0,13.9,60.1,62.3,101.5,66.4
1744,ORL,ORL vs. WAS,11/17/2019,W,48,122.5,119.8,2.7,58.1,1.79,18.1,29.5,80.8,57.3,13.7,58.0,63.5,101.5,53.7
1745,CLE,CLE vs. PHI,11/17/2019,L,48,93.1,112.9,-19.7,41.2,0.93,10.8,27.6,87.5,52.0,14.7,41.1,47.2,101.5,33.6
1746,LAL,LAL vs. ATL,11/17/2019,W,48,120.8,100.0,20.8,55.3,1.53,18.7,29.5,66.7,49.5,16.8,61.2,63.5,101.0,64.2
1747,WAS,WAS @ ORL,11/17/2019,L,48,119.8,122.5,-2.7,67.4,3.44,21.8,19.2,70.5,42.7,8.9,57.2,59.2,101.5,46.3
1748,GSW,GSW @ NOP,11/17/2019,L,48,101.0,110.2,-9.2,62.2,1.92,16.9,30.4,73.6,51.4,12.1,44.5,49.4,98.5,47.9
1749,MEM,MEM vs. DEN,11/17/2019,L,48,109.6,126.0,-16.3,74.4,1.81,20.4,22.2,80.9,52.2,15.4,56.0,60.3,104.0,44.4
1750,ATL,ATL @ LAL,11/17/2019,L,48,100.0,120.8,-20.8,43.2,0.8,11.9,33.3,70.5,50.5,19.8,47.7,52.1,101.0,35.8
1751,DEN,DEN @ MEM,11/17/2019,W,48,126.0,109.6,16.3,73.5,3.0,24.3,19.1,77.8,47.8,11.5,65.2,66.1,104.0,55.6
1752,BOS,BOS @ SAC,11/17/2019,L,48,103.1,104.2,-1.0,76.5,1.73,19.5,26.0,75.5,51.5,15.6,47.6,53.5,96.0,52.8
1753,NOP,NOP vs. GSW,11/17/2019,W,48,110.2,101.0,9.2,64.9,1.6,17.6,26.4,69.6,48.6,15.3,51.7,55.2,98.5,52.1
1754,HOU,HOU @ MIN,11/16/2019,W,48,125.0,105.0,20.0,34.9,1.25,11.4,32.7,66.7,49.0,12.0,55.9,60.3,100.0,53.9
1755,SAS,SAS vs. POR,11/16/2019,L,48,111.5,115.2,-3.7,61.0,2.5,18.1,18.4,78.4,49.0,9.6,49.4,56.3,104.5,52.0
1756,IND,IND vs. MIL,11/16/2019,L,48,80.6,101.0,-20.4,59.4,1.27,13.7,27.1,75.9,48.4,14.6,38.0,39.9,102.0,38.9
1757,MIA,MIA vs. NOP,11/16/2019,W,48,114.7,98.9,15.8,56.8,1.19,18.8,35.1,78.3,59.0,22.1,59.9,62.8,95.0,62.5
1758,DAL,DAL vs. TOR,11/16/2019,W,48,106.8,100.0,6.8,64.9,1.85,16.8,30.2,83.3,57.0,12.6,47.2,53.6,102.5,57.7
1759,POR,POR @ SAS,11/16/2019,W,48,115.2,111.5,3.7,50.0,1.75,15.3,21.6,81.6,51.0,11.4,52.2,57.9,104.5,48.0
1760,NYK,NYK vs. CHA,11/16/2019,L,48,113.3,113.2,0.1,56.4,2.0,16.9,35.3,68.5,52.4,12.2,48.8,53.1,90.5,51.0
1761,MIN,MIN vs. HOU,11/16/2019,L,48,105.0,125.0,-20.0,60.5,1.21,16.5,33.3,67.3,51.0,19.0,52.4,55.8,100.0,46.1
1762,TOR,TOR @ DAL,11/16/2019,L,48,100.0,106.8,-6.8,56.8,1.4,15.9,16.7,69.8,43.0,14.7,51.1,53.3,102.5,42.3
1763,NOP,NOP @ MIA,11/16/2019,L,48,98.9,114.7,-15.8,62.2,1.28,18.0,21.7,64.9,41.0,18.9,54.9,55.5,95.0,37.5
1764,CHI,CHI vs. BKN,11/16/2019,L,48,100.9,107.3,-6.4,46.9,0.75,10.2,37.7,82.4,58.0,18.2,40.1,50.9,109.5,40.9
1765,CHA,CHA @ NYK,11/16/2019,W,48,113.2,113.3,-0.1,61.1,2.2,17.1,31.5,64.7,47.6,11.0,51.1,54.0,90.5,49.0
1766,BKN,BKN @ CHI,11/16/2019,W,48,107.3,100.9,6.4,75.0,2.0,20.3,17.6,62.3,42.0,13.8,51.1,57.6,109.5,59.1
1767,MIL,MIL @ IND,11/16/2019,W,48,101.0,80.6,20.4,53.5,1.53,16.8,24.1,72.9,51.6,14.9,50.5,51.5,102.0,61.1
1768,LAC,LAC vs. ATL,11/16/2019,W,48,137.6,92.7,45.0,60.0,1.43,18.8,46.7,70.5,60.4,19.3,62.9,69.2,109.0,73.0
1769,ATL,ATL @ LAC,11/16/2019,L,48,92.7,137.6,-45.0,55.9,1.0,13.0,29.5,53.3,39.6,17.4,41.1,47.5,109.0,27.0
1770,WAS,WAS @ MIN,11/15/2019,W,48,123.4,104.5,18.9,70.4,2.71,23.3,30.0,76.5,53.5,12.6,59.0,61.7,111.0,60.5
1771,HOU,HOU vs. IND,11/15/2019,W,48,111.0,102.0,9.0,33.3,1.5,9.8,20.0,72.9,44.7,8.0,48.3,54.5,100.0,53.9
1772,PHI,PHI @ OKC,11/15/2019,L,53,115.5,123.3,-7.8,53.3,1.5,16.7,34.7,82.1,55.7,15.5,57.8,59.7,93.28,43.0
1773,SAC,SAC @ LAL,11/15/2019,L,48,104.3,105.3,-1.0,66.7,1.33,18.8,23.9,75.0,50.0,19.4,53.7,56.4,93.5,46.8
1774,SAS,SAS @ ORL,11/15/2019,L,48,114.7,116.8,-2.1,51.1,2.09,18.0,22.2,66.7,46.5,11.6,57.9,58.4,95.0,48.9
1775,UTA,UTA @ MEM,11/15/2019,L,48,103.9,102.9,1.0,48.6,1.13,12.8,26.9,77.8,52.8,14.7,45.4,52.4,103.0,47.3
1776,GSW,GSW vs. BOS,11/15/2019,L,48,95.2,101.0,-5.7,50.0,0.85,12.2,31.5,78.0,55.8,19.0,44.5,51.6,104.5,48.0
1777,ORL,ORL vs. SAS,11/15/2019,W,48,116.8,114.7,2.1,61.1,2.2,16.4,33.3,77.8,53.5,10.5,48.3,54.4,95.0,51.1
1778,MIN,MIN vs. WAS,11/15/2019,L,48,104.5,123.4,-18.9,61.9,1.3,17.4,23.5,70.0,46.5,18.0,53.4,57.0,111.0,39.5
1779,DET,DET @ CHA,11/15/2019,L,48,110.4,112.4,-2.0,62.5,1.19,18.8,29.3,66.1,50.5,21.9,58.6,61.7,96.5,51.0
1780,IND,IND @ HOU,11/15/2019,L,48,102.0,111.0,-9.0,64.9,1.41,17.6,27.1,80.0,55.3,17.0,50.0,54.6,100.0,46.1
1781,BOS,BOS @ GSW,11/15/2019,W,48,101.0,95.2,5.7,64.9,1.71,17.1,22.0,68.5,44.2,13.5,47.8,51.9,104.5,52.0
1782,LAL,LAL vs. SAC,11/15/2019,W,48,105.3,104.3,1.0,64.7,1.69,17.2,25.0,76.1,50.0,13.8,48.8,54.6,93.5,53.2
1783,MEM,MEM vs. UTA,11/15/2019,W,48,102.9,103.9,-1.0,58.1,2.27,17.7,22.2,73.1,47.2,10.6,50.0,52.6,103.0,52.7
1784,OKC,OKC vs. PHI,11/15/2019,W,53,123.3,115.5,7.8,53.7,1.69,16.8,17.9,65.3,44.3,12.6,60.5,67.5,93.28,57.0
1785,CHA,CHA vs. DET,11/15/2019,W,48,112.4,110.4,2.0,51.2,2.0,16.1,33.9,70.7,49.5,11.3,51.6,52.9,96.5,49.0
1786,MIL,MIL vs. CHI,11/14/2019,W,48,109.7,101.8,8.0,57.1,1.09,15.6,32.7,76.4,54.5,19.5,51.1,57.0,113.0,54.9
1787,MIA,MIA @ CLE,11/14/2019,W,48,109.1,99.0,10.1,72.1,1.63,22.8,18.9,74.5,51.1,19.2,62.0,64.4,98.5,59.3
1788,CLE,CLE vs. MIA,11/14/2019,L,48,99.0,109.1,-10.1,50.0,1.0,14.0,25.5,81.1,48.9,18.4,47.1,51.5,98.5,40.7
1789,LAC,LAC @ NOP,11/14/2019,L,48,119.8,125.7,-5.9,60.9,1.75,19.9,21.4,61.8,44.3,15.1,61.3,65.0,105.5,50.1
1790,CHI,CHI @ MIL,11/14/2019,L,48,101.8,109.7,-8.0,65.8,1.25,16.8,23.6,67.3,45.5,17.7,50.5,55.3,113.0,45.1
1791,ATL,ATL @ PHX,11/14/2019,L,48,100.0,114.3,-14.3,62.5,1.14,16.1,32.7,78.3,53.5,19.6,48.4,53.7,112.0,44.4
1792,PHX,PHX vs. ATL,11/14/2019,W,48,114.3,100.0,14.3,78.0,1.6,20.8,21.7,67.3,46.5,17.9,57.1,62.9,112.0,55.6
1793,NOP,NOP vs. LAC,11/14/2019,W,48,125.7,119.8,5.9,55.3,1.86,17.1,38.2,78.6,55.7,13.3,57.1,59.6,105.5,49.9
1794,NYK,NYK vs. DAL,11/14/2019,W,48,110.4,107.3,3.1,47.6,1.33,14.7,37.7,75.9,57.0,15.6,51.6,53.6,96.0,48.0
1795,DAL,DAL @ NYK,11/14/2019,L,48,107.3,110.4,-3.1,58.3,1.75,16.2,24.1,62.3,43.0,12.5,47.6,52.7,96.0,52.0
1796,BKN,BKN @ DEN,11/14/2019,L,48,92.1,102.0,-9.9,52.8,2.71,14.5,18.0,77.0,47.5,6.9,42.1,45.6,100.0,43.8
1797,DEN,DEN vs. BKN,11/14/2019,W,48,102.0,92.1,9.9,60.5,3.71,18.7,23.0,82.0,52.5,7.1,47.5,47.9,100.0,56.3
1798,ORL,ORL vs. PHI,11/13/2019,W,48,108.7,95.1,13.6,71.1,2.08,19.0,25.0,80.4,52.4,12.6,50.0,55.5,102.5,56.6
1799,LAC,LAC @ HOU,11/13/2019,L,48,93.0,102.0,-9.0,44.7,1.31,12.8,25.0,80.7,51.2,13.0,43.9,44.6,100.0,41.1
1800,PHI,PHI @ ORL,11/13/2019,L,48,95.1,108.7,-13.6,62.5,1.67,18.2,19.6,75.0,47.6,14.7,48.4,50.1,102.5,43.4
1801,GSW,GSW @ LAL,11/13/2019,L,48,95.9,121.2,-25.3,80.6,1.71,20.3,28.6,54.5,40.0,17.3,45.5,48.7,98.5,37.3
1802,CHA,CHA vs. MEM,11/13/2019,L,48,112.5,114.4,-1.9,62.8,1.8,19.4,20.0,69.8,44.3,14.4,58.6,61.3,104.0,49.3
